Thorlabs Environment Measurement
Device:TSP01B
S/N:M00995273
Measurement Interval:10
Averaging:OFF
Time [s]	Date	Time	Temperature[�C]	Humidity[%]	TH1[�C]	TH2[�C]
231140	Jan 14 2024	03:36:40	20.85	21.54	--	--
231150	Jan 14 2024	03:36:50	20.85	21.58	--	--
231160	Jan 14 2024	03:37:00	20.85	21.60	--	--
231170	Jan 14 2024	03:37:10	20.85	21.56	--	--
231180	Jan 14 2024	03:37:20	20.84	21.54	--	--
231190	Jan 14 2024	03:37:30	20.85	21.54	--	--
231200	Jan 14 2024	03:37:40	20.84	21.58	--	--
231210	Jan 14 2024	03:37:50	20.84	21.60	--	--
231220	Jan 14 2024	03:38:00	20.84	21.54	--	--
231230	Jan 14 2024	03:38:10	20.83	21.54	--	--
231240	Jan 14 2024	03:38:20	20.84	21.54	--	--
231250	Jan 14 2024	03:38:30	20.83	21.54	--	--
231260	Jan 14 2024	03:38:40	20.84	21.54	--	--
231270	Jan 14 2024	03:38:50	20.83	21.54	--	--
231280	Jan 14 2024	03:39:00	20.84	21.54	--	--
231290	Jan 14 2024	03:39:10	20.83	21.54	--	--
231300	Jan 14 2024	03:39:20	20.83	21.54	--	--
231310	Jan 14 2024	03:39:30	20.83	21.54	--	--
231320	Jan 14 2024	03:39:40	20.83	21.54	--	--
231330	Jan 14 2024	03:39:51	20.83	21.54	--	--
231340	Jan 14 2024	03:40:01	20.83	21.54	--	--
231350	Jan 14 2024	03:40:11	20.83	21.54	--	--
231360	Jan 14 2024	03:40:21	20.83	21.54	--	--
231370	Jan 14 2024	03:40:31	20.83	21.54	--	--
231380	Jan 14 2024	03:40:41	20.83	21.54	--	--
231390	Jan 14 2024	03:40:51	20.83	21.54	--	--
231400	Jan 14 2024	03:41:01	20.83	21.54	--	--
231410	Jan 14 2024	03:41:11	20.83	21.54	--	--
231420	Jan 14 2024	03:41:21	20.83	21.54	--	--
231430	Jan 14 2024	03:41:31	20.83	21.54	--	--
231440	Jan 14 2024	03:41:41	20.83	21.54	--	--
231450	Jan 14 2024	03:41:51	20.83	21.54	--	--
231460	Jan 14 2024	03:42:01	20.83	21.54	--	--
231470	Jan 14 2024	03:42:11	20.84	21.54	--	--
231480	Jan 14 2024	03:42:21	20.83	21.54	--	--
231490	Jan 14 2024	03:42:31	20.83	21.54	--	--
231500	Jan 14 2024	03:42:41	20.83	21.54	--	--
231510	Jan 14 2024	03:42:51	20.83	21.54	--	--
231520	Jan 14 2024	03:43:01	20.83	21.54	--	--
231530	Jan 14 2024	03:43:11	20.83	21.54	--	--
231540	Jan 14 2024	03:43:22	20.84	21.54	--	--
231550	Jan 14 2024	03:43:32	20.83	21.54	--	--
231560	Jan 14 2024	03:43:42	20.83	21.54	--	--
231570	Jan 14 2024	03:43:52	20.84	21.54	--	--
231580	Jan 14 2024	03:44:02	20.83	21.54	--	--
231590	Jan 14 2024	03:44:12	20.83	21.54	--	--
231600	Jan 14 2024	03:44:22	20.84	21.54	--	--
231610	Jan 14 2024	03:44:32	20.84	21.54	--	--
231620	Jan 14 2024	03:44:42	20.83	21.54	--	--
231630	Jan 14 2024	03:44:52	20.83	21.54	--	--
231640	Jan 14 2024	03:45:02	20.84	21.54	--	--
231650	Jan 14 2024	03:45:12	20.83	21.54	--	--
231660	Jan 14 2024	03:45:22	20.83	21.54	--	--
231670	Jan 14 2024	03:45:32	20.83	21.54	--	--
231680	Jan 14 2024	03:45:42	20.83	21.54	--	--
231690	Jan 14 2024	03:45:52	20.83	21.54	--	--
231700	Jan 14 2024	03:46:02	20.84	21.54	--	--
231710	Jan 14 2024	03:46:12	20.83	21.54	--	--
231720	Jan 14 2024	03:46:23	20.83	21.54	--	--
231730	Jan 14 2024	03:46:33	20.83	21.54	--	--
231740	Jan 14 2024	03:46:43	20.83	21.54	--	--
231750	Jan 14 2024	03:46:53	20.83	21.54	--	--
231760	Jan 14 2024	03:47:03	20.83	21.54	--	--
231770	Jan 14 2024	03:47:13	20.84	21.54	--	--
231780	Jan 14 2024	03:47:23	20.83	21.54	--	--
231790	Jan 14 2024	03:47:33	20.83	21.54	--	--
231800	Jan 14 2024	03:47:43	20.83	21.54	--	--
231810	Jan 14 2024	03:47:53	20.84	21.54	--	--
231820	Jan 14 2024	03:48:03	20.83	21.54	--	--
231830	Jan 14 2024	03:48:13	20.83	21.54	--	--
231840	Jan 14 2024	03:48:23	20.83	21.54	--	--
231850	Jan 14 2024	03:48:33	20.83	21.54	--	--
231860	Jan 14 2024	03:48:43	20.83	21.46	--	--
231870	Jan 14 2024	03:48:53	20.83	21.48	--	--
231880	Jan 14 2024	03:49:03	20.84	21.44	--	--
231890	Jan 14 2024	03:49:13	20.83	21.48	--	--
231900	Jan 14 2024	03:49:23	20.84	21.44	--	--
231910	Jan 14 2024	03:49:33	20.83	21.46	--	--
231920	Jan 14 2024	03:49:44	20.84	21.44	--	--
231930	Jan 14 2024	03:49:54	20.83	21.44	--	--
231940	Jan 14 2024	03:50:04	20.84	21.44	--	--
231950	Jan 14 2024	03:50:14	20.85	21.44	--	--
231960	Jan 14 2024	03:50:24	20.84	21.44	--	--
231970	Jan 14 2024	03:50:34	20.83	21.44	--	--
231980	Jan 14 2024	03:50:44	20.83	21.44	--	--
231990	Jan 14 2024	03:50:54	20.84	21.44	--	--
232000	Jan 14 2024	03:51:04	20.84	21.44	--	--
232010	Jan 14 2024	03:51:14	20.83	21.44	--	--
232020	Jan 14 2024	03:51:24	20.85	21.44	--	--
232030	Jan 14 2024	03:51:34	20.84	21.44	--	--
232040	Jan 14 2024	03:51:44	20.83	21.44	--	--
232050	Jan 14 2024	03:51:54	20.83	21.44	--	--
232060	Jan 14 2024	03:52:04	20.83	21.44	--	--
232070	Jan 14 2024	03:52:14	20.83	21.44	--	--
232080	Jan 14 2024	03:52:24	20.84	21.44	--	--
232090	Jan 14 2024	03:52:34	20.83	21.44	--	--
232100	Jan 14 2024	03:52:44	20.83	21.44	--	--
232110	Jan 14 2024	03:52:54	20.83	21.44	--	--
232120	Jan 14 2024	03:53:04	20.85	21.44	--	--
232130	Jan 14 2024	03:53:15	20.84	21.44	--	--
232140	Jan 14 2024	03:53:25	20.84	21.44	--	--
232150	Jan 14 2024	03:53:35	20.83	21.44	--	--
232160	Jan 14 2024	03:53:45	20.83	21.44	--	--
232170	Jan 14 2024	03:53:55	20.83	21.44	--	--
232180	Jan 14 2024	03:54:05	20.84	21.44	--	--
232190	Jan 14 2024	03:54:15	20.85	21.44	--	--
232200	Jan 14 2024	03:54:25	20.84	21.44	--	--
232210	Jan 14 2024	03:54:35	20.84	21.44	--	--
232220	Jan 14 2024	03:54:45	20.83	21.44	--	--
232230	Jan 14 2024	03:54:55	20.84	21.44	--	--
232240	Jan 14 2024	03:55:05	20.83	21.44	--	--
232250	Jan 14 2024	03:55:15	20.84	21.44	--	--
232260	Jan 14 2024	03:55:25	20.84	21.44	--	--
232270	Jan 14 2024	03:55:35	20.83	21.44	--	--
232280	Jan 14 2024	03:55:45	20.83	21.44	--	--
232290	Jan 14 2024	03:55:55	20.83	21.44	--	--
232300	Jan 14 2024	03:56:05	20.83	21.44	--	--
232310	Jan 14 2024	03:56:15	20.83	21.44	--	--
232320	Jan 14 2024	03:56:26	20.84	21.44	--	--
232330	Jan 14 2024	03:56:36	20.83	21.44	--	--
232340	Jan 14 2024	03:56:46	20.84	21.44	--	--
232350	Jan 14 2024	03:56:56	20.83	21.44	--	--
232360	Jan 14 2024	03:57:06	20.84	21.44	--	--
232370	Jan 14 2024	03:57:16	20.83	21.44	--	--
232380	Jan 14 2024	03:57:26	20.84	21.44	--	--
232390	Jan 14 2024	03:57:36	20.84	21.44	--	--
232400	Jan 14 2024	03:57:46	20.83	21.44	--	--
232410	Jan 14 2024	03:57:56	20.84	21.44	--	--
232420	Jan 14 2024	03:58:06	20.84	21.44	--	--
232430	Jan 14 2024	03:58:16	20.83	21.44	--	--
232440	Jan 14 2024	03:58:26	20.84	21.44	--	--
232450	Jan 14 2024	03:58:36	20.84	21.44	--	--
232460	Jan 14 2024	03:58:46	20.83	21.44	--	--
232470	Jan 14 2024	03:58:56	20.83	21.44	--	--
232480	Jan 14 2024	03:59:06	20.83	21.44	--	--
232490	Jan 14 2024	03:59:16	20.83	21.44	--	--
232500	Jan 14 2024	03:59:26	20.83	21.44	--	--
232510	Jan 14 2024	03:59:36	20.83	21.44	--	--
232520	Jan 14 2024	03:59:46	20.83	21.44	--	--
232530	Jan 14 2024	03:59:57	20.83	21.44	--	--
232540	Jan 14 2024	04:00:07	20.83	21.44	--	--
232550	Jan 14 2024	04:00:17	20.83	21.44	--	--
232560	Jan 14 2024	04:00:27	20.83	21.44	--	--
232570	Jan 14 2024	04:00:37	20.83	21.44	--	--
232580	Jan 14 2024	04:00:47	20.83	21.44	--	--
232590	Jan 14 2024	04:00:57	20.83	21.44	--	--
232600	Jan 14 2024	04:01:07	20.83	21.44	--	--
232610	Jan 14 2024	04:01:17	20.84	21.44	--	--
232620	Jan 14 2024	04:01:27	20.82	21.44	--	--
232630	Jan 14 2024	04:01:37	20.83	21.44	--	--
232640	Jan 14 2024	04:01:47	20.83	21.44	--	--
232650	Jan 14 2024	04:01:57	20.83	21.44	--	--
232660	Jan 14 2024	04:02:07	20.83	21.44	--	--
232670	Jan 14 2024	04:02:17	20.83	21.44	--	--
232680	Jan 14 2024	04:02:27	20.83	21.44	--	--
232690	Jan 14 2024	04:02:37	20.84	21.44	--	--
232700	Jan 14 2024	04:02:47	20.83	21.44	--	--
232710	Jan 14 2024	04:02:57	20.83	21.44	--	--
232720	Jan 14 2024	04:03:08	20.83	21.44	--	--
232730	Jan 14 2024	04:03:18	20.83	21.44	--	--
232740	Jan 14 2024	04:03:28	20.83	21.44	--	--
232750	Jan 14 2024	04:03:38	20.83	21.44	--	--
232760	Jan 14 2024	04:03:48	20.83	21.42	--	--
232770	Jan 14 2024	04:03:58	20.83	21.40	--	--
232780	Jan 14 2024	04:04:08	20.83	21.42	--	--
232790	Jan 14 2024	04:04:18	20.83	21.40	--	--
232800	Jan 14 2024	04:04:28	20.84	21.34	--	--
232810	Jan 14 2024	04:04:38	20.83	21.36	--	--
232820	Jan 14 2024	04:04:48	20.83	21.38	--	--
232830	Jan 14 2024	04:04:58	20.83	21.38	--	--
232840	Jan 14 2024	04:05:08	20.84	21.34	--	--
232850	Jan 14 2024	04:05:18	20.83	21.34	--	--
232860	Jan 14 2024	04:05:28	20.83	21.34	--	--
232870	Jan 14 2024	04:05:38	20.83	21.34	--	--
232880	Jan 14 2024	04:05:48	20.83	21.38	--	--
232890	Jan 14 2024	04:05:58	20.83	21.34	--	--
232900	Jan 14 2024	04:06:08	20.83	21.34	--	--
232910	Jan 14 2024	04:06:18	20.82	21.34	--	--
232920	Jan 14 2024	04:06:28	20.83	21.34	--	--
232930	Jan 14 2024	04:06:39	20.83	21.34	--	--
232940	Jan 14 2024	04:06:49	20.83	21.36	--	--
232950	Jan 14 2024	04:06:59	20.83	21.34	--	--
232960	Jan 14 2024	04:07:09	20.82	21.34	--	--
232970	Jan 14 2024	04:07:19	20.83	21.34	--	--
232980	Jan 14 2024	04:07:29	20.83	21.34	--	--
232990	Jan 14 2024	04:07:39	20.83	21.34	--	--
233000	Jan 14 2024	04:07:49	20.82	21.34	--	--
233010	Jan 14 2024	04:07:59	20.83	21.34	--	--
233020	Jan 14 2024	04:08:09	20.83	21.34	--	--
233030	Jan 14 2024	04:08:19	20.83	21.34	--	--
233040	Jan 14 2024	04:08:29	20.83	21.34	--	--
233050	Jan 14 2024	04:08:39	20.83	21.34	--	--
233060	Jan 14 2024	04:08:49	20.83	21.34	--	--
233070	Jan 14 2024	04:08:59	20.83	21.34	--	--
233080	Jan 14 2024	04:09:09	20.82	21.34	--	--
233090	Jan 14 2024	04:09:19	20.82	21.34	--	--
233100	Jan 14 2024	04:09:29	20.83	21.34	--	--
233110	Jan 14 2024	04:09:39	20.82	21.34	--	--
233120	Jan 14 2024	04:09:49	20.82	21.34	--	--
233130	Jan 14 2024	04:10:00	20.82	21.34	--	--
233140	Jan 14 2024	04:10:10	20.83	21.34	--	--
233150	Jan 14 2024	04:10:20	20.83	21.34	--	--
233160	Jan 14 2024	04:10:30	20.82	21.34	--	--
233170	Jan 14 2024	04:10:40	20.83	21.34	--	--
233180	Jan 14 2024	04:10:50	20.82	21.34	--	--
233190	Jan 14 2024	04:11:00	20.82	21.34	--	--
233200	Jan 14 2024	04:11:10	20.83	21.34	--	--
233210	Jan 14 2024	04:11:20	20.82	21.34	--	--
233220	Jan 14 2024	04:11:30	20.83	21.34	--	--
233230	Jan 14 2024	04:11:40	20.83	21.34	--	--
233240	Jan 14 2024	04:11:50	20.83	21.34	--	--
233250	Jan 14 2024	04:12:00	20.83	21.34	--	--
233260	Jan 14 2024	04:12:10	20.83	21.32	--	--
233270	Jan 14 2024	04:12:20	20.83	21.34	--	--
233280	Jan 14 2024	04:12:30	20.83	21.34	--	--
233290	Jan 14 2024	04:12:40	20.83	21.34	--	--
233300	Jan 14 2024	04:12:50	20.82	21.34	--	--
233310	Jan 14 2024	04:13:00	20.83	21.32	--	--
233320	Jan 14 2024	04:13:10	20.83	21.34	--	--
233330	Jan 14 2024	04:13:20	20.82	21.32	--	--
233340	Jan 14 2024	04:13:30	20.83	21.30	--	--
233350	Jan 14 2024	04:13:40	20.83	21.32	--	--
233360	Jan 14 2024	04:13:50	20.83	21.34	--	--
233370	Jan 14 2024	04:14:01	20.83	21.32	--	--
233380	Jan 14 2024	04:14:11	20.82	21.32	--	--
233390	Jan 14 2024	04:14:21	20.82	21.30	--	--
233400	Jan 14 2024	04:14:31	20.83	21.30	--	--
233410	Jan 14 2024	04:14:41	20.82	21.30	--	--
233420	Jan 14 2024	04:14:51	20.82	21.26	--	--
233430	Jan 14 2024	04:15:01	20.82	21.24	--	--
233440	Jan 14 2024	04:15:11	20.82	21.28	--	--
233450	Jan 14 2024	04:15:21	20.82	21.24	--	--
233460	Jan 14 2024	04:15:31	20.82	21.24	--	--
233470	Jan 14 2024	04:15:41	20.82	21.26	--	--
233480	Jan 14 2024	04:15:51	20.83	21.28	--	--
233490	Jan 14 2024	04:16:01	20.83	21.24	--	--
233500	Jan 14 2024	04:16:11	20.82	21.24	--	--
233510	Jan 14 2024	04:16:21	20.82	21.24	--	--
233520	Jan 14 2024	04:16:31	20.82	21.24	--	--
233530	Jan 14 2024	04:16:41	20.82	21.24	--	--
233540	Jan 14 2024	04:16:52	20.82	21.24	--	--
233550	Jan 14 2024	04:17:02	20.82	21.24	--	--
233560	Jan 14 2024	04:17:12	20.82	21.24	--	--
233570	Jan 14 2024	04:17:22	20.81	21.24	--	--
233580	Jan 14 2024	04:17:32	20.82	21.24	--	--
233590	Jan 14 2024	04:17:42	20.82	21.24	--	--
233600	Jan 14 2024	04:17:52	20.82	21.24	--	--
233610	Jan 14 2024	04:18:02	20.82	21.24	--	--
233620	Jan 14 2024	04:18:12	20.82	21.24	--	--
233630	Jan 14 2024	04:18:22	20.82	21.24	--	--
233640	Jan 14 2024	04:18:32	20.82	21.24	--	--
233650	Jan 14 2024	04:18:42	20.82	21.24	--	--
233660	Jan 14 2024	04:18:52	20.82	21.24	--	--
233670	Jan 14 2024	04:19:02	20.82	21.24	--	--
233680	Jan 14 2024	04:19:12	20.82	21.24	--	--
233690	Jan 14 2024	04:19:22	20.82	21.24	--	--
233700	Jan 14 2024	04:19:33	20.82	21.24	--	--
233710	Jan 14 2024	04:19:43	20.81	21.24	--	--
233720	Jan 14 2024	04:19:53	20.81	21.24	--	--
233730	Jan 14 2024	04:20:03	20.81	21.24	--	--
233740	Jan 14 2024	04:20:13	20.81	21.24	--	--
233750	Jan 14 2024	04:20:23	20.80	21.24	--	--
233760	Jan 14 2024	04:20:33	20.81	21.24	--	--
233770	Jan 14 2024	04:20:43	20.82	21.24	--	--
233780	Jan 14 2024	04:20:53	20.81	21.24	--	--
233790	Jan 14 2024	04:21:03	20.82	21.24	--	--
233800	Jan 14 2024	04:21:13	20.82	21.24	--	--
233810	Jan 14 2024	04:21:23	20.82	21.24	--	--
233820	Jan 14 2024	04:21:33	20.82	21.24	--	--
233830	Jan 14 2024	04:21:43	20.81	21.24	--	--
233840	Jan 14 2024	04:21:53	20.81	21.24	--	--
233850	Jan 14 2024	04:22:03	20.82	21.24	--	--
233860	Jan 14 2024	04:22:13	20.82	21.24	--	--
233870	Jan 14 2024	04:22:23	20.82	21.24	--	--
233880	Jan 14 2024	04:22:33	20.82	21.24	--	--
233890	Jan 14 2024	04:22:43	20.81	21.24	--	--
233900	Jan 14 2024	04:22:53	20.81	21.24	--	--
233910	Jan 14 2024	04:23:03	20.82	21.24	--	--
233920	Jan 14 2024	04:23:13	20.82	21.24	--	--
233930	Jan 14 2024	04:23:24	20.81	21.24	--	--
233940	Jan 14 2024	04:23:34	20.82	21.24	--	--
233950	Jan 14 2024	04:23:44	20.81	21.24	--	--
233960	Jan 14 2024	04:23:54	20.82	21.24	--	--
233970	Jan 14 2024	04:24:04	20.82	21.24	--	--
233980	Jan 14 2024	04:24:14	20.82	21.24	--	--
233990	Jan 14 2024	04:24:24	20.82	21.24	--	--
234000	Jan 14 2024	04:24:34	20.82	21.22	--	--
234010	Jan 14 2024	04:24:44	20.82	21.18	--	--
234020	Jan 14 2024	04:24:54	20.82	21.24	--	--
234030	Jan 14 2024	04:25:04	20.82	21.20	--	--
234040	Jan 14 2024	04:25:14	20.82	21.22	--	--
234050	Jan 14 2024	04:25:24	20.81	21.20	--	--
234060	Jan 14 2024	04:25:34	20.82	21.22	--	--
234070	Jan 14 2024	04:25:44	20.82	21.16	--	--
234080	Jan 14 2024	04:25:54	20.82	21.14	--	--
234090	Jan 14 2024	04:26:04	20.82	21.18	--	--
234100	Jan 14 2024	04:26:14	20.82	21.16	--	--
234110	Jan 14 2024	04:26:25	20.81	21.18	--	--
234120	Jan 14 2024	04:26:35	20.82	21.18	--	--
234130	Jan 14 2024	04:26:45	20.82	21.14	--	--
234140	Jan 14 2024	04:26:55	20.82	21.14	--	--
234150	Jan 14 2024	04:27:05	20.82	21.14	--	--
234160	Jan 14 2024	04:27:15	20.81	21.16	--	--
234170	Jan 14 2024	04:27:25	20.81	21.14	--	--
234180	Jan 14 2024	04:27:35	20.82	21.14	--	--
234190	Jan 14 2024	04:27:45	20.80	21.14	--	--
234200	Jan 14 2024	04:27:55	20.82	21.14	--	--
234210	Jan 14 2024	04:28:05	20.82	21.14	--	--
234220	Jan 14 2024	04:28:15	20.82	21.14	--	--
234230	Jan 14 2024	04:28:25	20.81	21.14	--	--
234240	Jan 14 2024	04:28:35	20.82	21.14	--	--
234250	Jan 14 2024	04:28:45	20.82	21.14	--	--
234260	Jan 14 2024	04:28:55	20.82	21.14	--	--
234270	Jan 14 2024	04:29:05	20.82	21.14	--	--
234280	Jan 14 2024	04:29:15	20.82	21.14	--	--
234290	Jan 14 2024	04:29:25	20.82	21.14	--	--
234300	Jan 14 2024	04:29:35	20.82	21.14	--	--
234310	Jan 14 2024	04:29:45	20.82	21.14	--	--
234320	Jan 14 2024	04:29:55	20.82	21.14	--	--
234330	Jan 14 2024	04:30:05	20.81	21.14	--	--
234340	Jan 14 2024	04:30:16	20.82	21.14	--	--
234350	Jan 14 2024	04:30:26	20.82	21.14	--	--
234360	Jan 14 2024	04:30:36	20.82	21.14	--	--
234370	Jan 14 2024	04:30:46	20.82	21.14	--	--
234380	Jan 14 2024	04:30:56	20.81	21.14	--	--
234390	Jan 14 2024	04:31:06	20.81	21.14	--	--
234400	Jan 14 2024	04:31:16	20.82	21.14	--	--
234410	Jan 14 2024	04:31:26	20.82	21.14	--	--
234420	Jan 14 2024	04:31:36	20.82	21.14	--	--
234430	Jan 14 2024	04:31:46	20.82	21.14	--	--
234440	Jan 14 2024	04:31:56	20.82	21.14	--	--
234450	Jan 14 2024	04:32:06	20.81	21.14	--	--
234460	Jan 14 2024	04:32:16	20.81	21.14	--	--
234470	Jan 14 2024	04:32:26	20.82	21.14	--	--
234480	Jan 14 2024	04:32:36	20.81	21.14	--	--
234490	Jan 14 2024	04:32:46	20.82	21.14	--	--
234500	Jan 14 2024	04:32:56	20.81	21.14	--	--
234510	Jan 14 2024	04:33:06	20.81	21.14	--	--
234520	Jan 14 2024	04:33:16	20.81	21.12	--	--
234530	Jan 14 2024	04:33:26	20.82	21.14	--	--
234540	Jan 14 2024	04:33:36	20.80	21.14	--	--
234550	Jan 14 2024	04:33:47	20.81	21.14	--	--
234560	Jan 14 2024	04:33:57	20.81	21.14	--	--
234570	Jan 14 2024	04:34:07	20.82	21.14	--	--
234580	Jan 14 2024	04:34:17	20.81	21.14	--	--
234590	Jan 14 2024	04:34:27	20.81	21.12	--	--
234600	Jan 14 2024	04:34:37	20.82	21.14	--	--
234610	Jan 14 2024	04:34:47	20.81	21.12	--	--
234620	Jan 14 2024	04:34:57	20.81	21.12	--	--
234630	Jan 14 2024	04:35:07	20.82	21.05	--	--
234640	Jan 14 2024	04:35:17	20.81	21.08	--	--
234650	Jan 14 2024	04:35:27	20.82	21.12	--	--
234660	Jan 14 2024	04:35:37	20.82	21.05	--	--
234670	Jan 14 2024	04:35:47	20.82	21.08	--	--
234680	Jan 14 2024	04:35:57	20.81	21.04	--	--
234690	Jan 14 2024	04:36:07	20.81	21.04	--	--
234700	Jan 14 2024	04:36:17	20.81	21.05	--	--
234710	Jan 14 2024	04:36:27	20.82	21.04	--	--
234720	Jan 14 2024	04:36:37	20.81	21.08	--	--
234730	Jan 14 2024	04:36:47	20.82	21.05	--	--
234740	Jan 14 2024	04:36:57	20.82	21.04	--	--
234750	Jan 14 2024	04:37:08	20.81	21.04	--	--
234760	Jan 14 2024	04:37:18	20.82	21.04	--	--
234770	Jan 14 2024	04:37:28	20.82	21.04	--	--
234780	Jan 14 2024	04:37:38	20.81	21.04	--	--
234790	Jan 14 2024	04:37:48	20.80	21.04	--	--
234800	Jan 14 2024	04:37:58	20.82	21.04	--	--
234810	Jan 14 2024	04:38:08	20.81	21.04	--	--
234820	Jan 14 2024	04:38:18	20.81	21.04	--	--
234830	Jan 14 2024	04:38:28	20.80	21.04	--	--
234840	Jan 14 2024	04:38:38	20.81	21.04	--	--
234850	Jan 14 2024	04:38:48	20.81	21.04	--	--
234860	Jan 14 2024	04:38:58	20.82	21.04	--	--
234870	Jan 14 2024	04:39:08	20.82	21.04	--	--
234880	Jan 14 2024	04:39:18	20.82	21.04	--	--
234890	Jan 14 2024	04:39:28	20.80	21.04	--	--
234900	Jan 14 2024	04:39:38	20.82	21.04	--	--
234910	Jan 14 2024	04:39:48	20.81	21.04	--	--
234920	Jan 14 2024	04:39:58	20.82	21.04	--	--
234930	Jan 14 2024	04:40:08	20.82	21.04	--	--
234940	Jan 14 2024	04:40:18	20.82	21.04	--	--
234950	Jan 14 2024	04:40:28	20.81	21.04	--	--
234960	Jan 14 2024	04:40:38	20.82	21.04	--	--
234970	Jan 14 2024	04:40:48	20.82	21.04	--	--
234980	Jan 14 2024	04:40:59	20.81	21.04	--	--
234990	Jan 14 2024	04:41:09	20.81	21.04	--	--
235000	Jan 14 2024	04:41:19	20.81	21.04	--	--
235010	Jan 14 2024	04:41:29	20.82	21.04	--	--
235020	Jan 14 2024	04:41:39	20.81	21.04	--	--
235030	Jan 14 2024	04:41:49	20.81	21.04	--	--
235040	Jan 14 2024	04:41:59	20.81	21.04	--	--
235050	Jan 14 2024	04:42:09	20.81	21.04	--	--
235060	Jan 14 2024	04:42:19	20.81	21.04	--	--
235070	Jan 14 2024	04:42:29	20.81	21.04	--	--
235080	Jan 14 2024	04:42:39	20.81	21.04	--	--
235090	Jan 14 2024	04:42:49	20.82	21.04	--	--
235100	Jan 14 2024	04:42:59	20.81	21.04	--	--
235110	Jan 14 2024	04:43:09	20.80	21.04	--	--
235120	Jan 14 2024	04:43:19	20.80	21.04	--	--
235130	Jan 14 2024	04:43:29	20.80	21.04	--	--
235140	Jan 14 2024	04:43:39	20.81	21.04	--	--
235150	Jan 14 2024	04:43:49	20.81	21.04	--	--
235160	Jan 14 2024	04:43:59	20.81	21.04	--	--
235170	Jan 14 2024	04:44:10	20.81	21.04	--	--
235180	Jan 14 2024	04:44:20	20.80	21.04	--	--
235190	Jan 14 2024	04:44:30	20.81	21.04	--	--
235200	Jan 14 2024	04:44:40	20.81	21.04	--	--
235210	Jan 14 2024	04:44:50	20.80	21.04	--	--
235220	Jan 14 2024	04:45:00	20.81	21.04	--	--
235230	Jan 14 2024	04:45:10	20.80	21.04	--	--
235240	Jan 14 2024	04:45:20	20.81	21.04	--	--
235250	Jan 14 2024	04:45:30	20.81	21.04	--	--
235260	Jan 14 2024	04:45:40	20.81	21.04	--	--
235270	Jan 14 2024	04:45:50	20.81	21.02	--	--
235280	Jan 14 2024	04:46:00	20.81	21.04	--	--
235290	Jan 14 2024	04:46:10	20.81	21.04	--	--
235300	Jan 14 2024	04:46:20	20.80	21.04	--	--
235310	Jan 14 2024	04:46:30	20.82	21.04	--	--
235320	Jan 14 2024	04:46:40	20.81	21.04	--	--
235330	Jan 14 2024	04:46:50	20.80	21.02	--	--
235340	Jan 14 2024	04:47:01	20.81	21.04	--	--
235350	Jan 14 2024	04:47:11	20.81	21.04	--	--
235360	Jan 14 2024	04:47:21	20.82	21.04	--	--
235370	Jan 14 2024	04:47:31	20.81	21.04	--	--
235380	Jan 14 2024	04:47:41	20.82	21.04	--	--
235390	Jan 14 2024	04:47:51	20.81	21.04	--	--
235400	Jan 14 2024	04:48:01	20.80	21.04	--	--
235410	Jan 14 2024	04:48:11	20.80	21.04	--	--
235420	Jan 14 2024	04:48:21	20.80	21.04	--	--
235430	Jan 14 2024	04:48:31	20.80	21.04	--	--
235440	Jan 14 2024	04:48:41	20.80	21.04	--	--
235450	Jan 14 2024	04:48:51	20.81	21.02	--	--
235460	Jan 14 2024	04:49:01	20.80	20.98	--	--
235470	Jan 14 2024	04:49:11	20.80	21.02	--	--
235480	Jan 14 2024	04:49:21	20.80	21.02	--	--
235490	Jan 14 2024	04:49:31	20.80	21.04	--	--
235500	Jan 14 2024	04:49:41	20.80	21.04	--	--
235510	Jan 14 2024	04:49:51	20.80	21.02	--	--
235520	Jan 14 2024	04:50:01	20.81	20.98	--	--
235530	Jan 14 2024	04:50:12	20.80	21.02	--	--
235540	Jan 14 2024	04:50:22	20.80	21.02	--	--
235550	Jan 14 2024	04:50:32	20.80	21.00	--	--
235560	Jan 14 2024	04:50:42	20.80	21.02	--	--
235570	Jan 14 2024	04:50:52	20.80	21.00	--	--
235580	Jan 14 2024	04:51:02	20.81	20.98	--	--
235590	Jan 14 2024	04:51:12	20.80	21.00	--	--
235600	Jan 14 2024	04:51:22	20.81	20.98	--	--
235610	Jan 14 2024	04:51:32	20.80	20.96	--	--
235620	Jan 14 2024	04:51:42	20.81	20.94	--	--
235630	Jan 14 2024	04:51:52	20.80	20.96	--	--
235640	Jan 14 2024	04:52:02	20.81	20.94	--	--
235650	Jan 14 2024	04:52:12	20.80	20.94	--	--
235660	Jan 14 2024	04:52:22	20.81	20.94	--	--
235670	Jan 14 2024	04:52:32	20.80	20.94	--	--
235680	Jan 14 2024	04:52:42	20.81	20.94	--	--
235690	Jan 14 2024	04:52:52	20.81	20.96	--	--
235700	Jan 14 2024	04:53:02	20.81	20.98	--	--
235710	Jan 14 2024	04:53:12	20.80	20.96	--	--
235720	Jan 14 2024	04:53:23	20.80	20.98	--	--
235730	Jan 14 2024	04:53:33	20.81	20.96	--	--
235740	Jan 14 2024	04:53:43	20.81	20.94	--	--
235750	Jan 14 2024	04:53:53	20.81	20.94	--	--
235760	Jan 14 2024	04:54:03	20.80	20.94	--	--
