Thorlabs Environment Measurement
Device:TSP01B
S/N:M00995273
Measurement Interval:10
Averaging:OFF
Time [s]	Date	Time	Temperature[�C]	Humidity[%]	TH1[�C]	TH2[�C]
57870	Jan 09 2024	02:20:29	20.83	8.80	--	--
57880	Jan 09 2024	02:20:39	20.84	8.80	--	--
57890	Jan 09 2024	02:20:49	20.84	8.80	--	--
57900	Jan 09 2024	02:20:59	20.83	8.80	--	--
57910	Jan 09 2024	02:21:09	20.83	8.80	--	--
57920	Jan 09 2024	02:21:19	20.83	8.80	--	--
57930	Jan 09 2024	02:21:29	20.83	8.80	--	--
57940	Jan 09 2024	02:21:39	20.83	8.80	--	--
57950	Jan 09 2024	02:21:49	20.83	8.80	--	--
57960	Jan 09 2024	02:21:59	20.83	8.80	--	--
57970	Jan 09 2024	02:22:09	20.83	8.80	--	--
57980	Jan 09 2024	02:22:19	20.83	8.80	--	--
57990	Jan 09 2024	02:22:29	20.83	8.80	--	--
58000	Jan 09 2024	02:22:39	20.83	8.80	--	--
58010	Jan 09 2024	02:22:50	20.83	8.80	--	--
58020	Jan 09 2024	02:23:00	20.83	8.80	--	--
58030	Jan 09 2024	02:23:10	20.83	8.80	--	--
58040	Jan 09 2024	02:23:20	20.83	8.80	--	--
58050	Jan 09 2024	02:23:30	20.83	8.80	--	--
58060	Jan 09 2024	02:23:40	20.83	8.80	--	--
58070	Jan 09 2024	02:23:50	20.83	8.80	--	--
58080	Jan 09 2024	02:24:00	20.83	8.80	--	--
58090	Jan 09 2024	02:24:10	20.83	8.80	--	--
58100	Jan 09 2024	02:24:20	20.83	8.80	--	--
58110	Jan 09 2024	02:24:30	20.83	8.80	--	--
58120	Jan 09 2024	02:24:40	20.83	8.80	--	--
58130	Jan 09 2024	02:24:50	20.83	8.80	--	--
58140	Jan 09 2024	02:25:00	20.83	8.80	--	--
58150	Jan 09 2024	02:25:10	20.83	8.80	--	--
58160	Jan 09 2024	02:25:20	20.83	8.80	--	--
58170	Jan 09 2024	02:25:30	20.83	8.80	--	--
58180	Jan 09 2024	02:25:41	20.83	8.80	--	--
58190	Jan 09 2024	02:25:51	20.83	8.80	--	--
58200	Jan 09 2024	02:26:01	20.83	8.80	--	--
58210	Jan 09 2024	02:26:11	20.83	8.80	--	--
58220	Jan 09 2024	02:26:21	20.83	8.80	--	--
58230	Jan 09 2024	02:26:31	20.83	8.80	--	--
58240	Jan 09 2024	02:26:41	20.83	8.80	--	--
58250	Jan 09 2024	02:26:51	20.83	8.80	--	--
58260	Jan 09 2024	02:27:01	20.83	8.80	--	--
58270	Jan 09 2024	02:27:11	20.83	8.80	--	--
58280	Jan 09 2024	02:27:21	20.83	8.80	--	--
58290	Jan 09 2024	02:27:31	20.83	8.80	--	--
58300	Jan 09 2024	02:27:41	20.82	8.80	--	--
58310	Jan 09 2024	02:27:51	20.82	8.80	--	--
58320	Jan 09 2024	02:28:01	20.83	8.80	--	--
58330	Jan 09 2024	02:28:11	20.82	8.80	--	--
58340	Jan 09 2024	02:28:21	20.82	8.80	--	--
58350	Jan 09 2024	02:28:31	20.83	8.80	--	--
58360	Jan 09 2024	02:28:41	20.82	8.80	--	--
58370	Jan 09 2024	02:28:51	20.83	8.80	--	--
58380	Jan 09 2024	02:29:01	20.82	8.80	--	--
58390	Jan 09 2024	02:29:12	20.83	8.80	--	--
58400	Jan 09 2024	02:29:22	20.83	8.80	--	--
58410	Jan 09 2024	02:29:32	20.83	8.80	--	--
58420	Jan 09 2024	02:29:42	20.83	8.80	--	--
58430	Jan 09 2024	02:29:52	20.82	8.80	--	--
58440	Jan 09 2024	02:30:02	20.82	8.80	--	--
58450	Jan 09 2024	02:30:12	20.82	8.80	--	--
58460	Jan 09 2024	02:30:22	20.83	8.80	--	--
58470	Jan 09 2024	02:30:32	20.82	8.80	--	--
58480	Jan 09 2024	02:30:42	20.83	8.80	--	--
58490	Jan 09 2024	02:30:52	20.82	8.80	--	--
58500	Jan 09 2024	02:31:02	20.82	8.80	--	--
58510	Jan 09 2024	02:31:12	20.82	8.80	--	--
58520	Jan 09 2024	02:31:22	20.83	8.80	--	--
58530	Jan 09 2024	02:31:32	20.82	8.80	--	--
58540	Jan 09 2024	02:31:42	20.83	8.80	--	--
58550	Jan 09 2024	02:31:52	20.82	8.80	--	--
58560	Jan 09 2024	02:32:02	20.82	8.80	--	--
58570	Jan 09 2024	02:32:12	20.82	8.80	--	--
58580	Jan 09 2024	02:32:22	20.82	8.80	--	--
58590	Jan 09 2024	02:32:32	20.82	8.80	--	--
58600	Jan 09 2024	02:32:42	20.83	8.80	--	--
58610	Jan 09 2024	02:32:53	20.83	8.80	--	--
58620	Jan 09 2024	02:33:03	20.83	8.80	--	--
58630	Jan 09 2024	02:33:13	20.82	8.80	--	--
58640	Jan 09 2024	02:33:23	20.83	8.80	--	--
58650	Jan 09 2024	02:33:33	20.82	8.80	--	--
58660	Jan 09 2024	02:33:43	20.83	8.80	--	--
58670	Jan 09 2024	02:33:53	20.82	8.80	--	--
58680	Jan 09 2024	02:34:03	20.82	8.80	--	--
58690	Jan 09 2024	02:34:13	20.82	8.80	--	--
58700	Jan 09 2024	02:34:23	20.82	8.80	--	--
58710	Jan 09 2024	02:34:33	20.83	8.80	--	--
58720	Jan 09 2024	02:34:43	20.82	8.80	--	--
58730	Jan 09 2024	02:34:53	20.82	8.80	--	--
58740	Jan 09 2024	02:35:03	20.82	8.80	--	--
58750	Jan 09 2024	02:35:13	20.82	8.80	--	--
58760	Jan 09 2024	02:35:23	20.82	8.80	--	--
58770	Jan 09 2024	02:35:33	20.83	8.80	--	--
58780	Jan 09 2024	02:35:43	20.82	8.80	--	--
58790	Jan 09 2024	02:35:53	20.82	8.80	--	--
58800	Jan 09 2024	02:36:03	20.83	8.80	--	--
58810	Jan 09 2024	02:36:14	20.83	8.80	--	--
58820	Jan 09 2024	02:36:24	20.82	8.80	--	--
58830	Jan 09 2024	02:36:34	20.83	8.80	--	--
58840	Jan 09 2024	02:36:44	20.82	8.80	--	--
58850	Jan 09 2024	02:36:54	20.82	8.80	--	--
58860	Jan 09 2024	02:37:04	20.83	8.80	--	--
58870	Jan 09 2024	02:37:14	20.82	8.80	--	--
58880	Jan 09 2024	02:37:24	20.82	8.80	--	--
58890	Jan 09 2024	02:37:34	20.82	8.80	--	--
58900	Jan 09 2024	02:37:44	20.82	8.78	--	--
58910	Jan 09 2024	02:37:54	20.83	8.80	--	--
58920	Jan 09 2024	02:38:04	20.82	8.78	--	--
58930	Jan 09 2024	02:38:14	20.83	8.80	--	--
58940	Jan 09 2024	02:38:24	20.82	8.80	--	--
58950	Jan 09 2024	02:38:34	20.82	8.80	--	--
58960	Jan 09 2024	02:38:44	20.83	8.80	--	--
58970	Jan 09 2024	02:38:54	20.82	8.80	--	--
58980	Jan 09 2024	02:39:04	20.83	8.80	--	--
58990	Jan 09 2024	02:39:14	20.82	8.78	--	--
59000	Jan 09 2024	02:39:24	20.83	8.80	--	--
59010	Jan 09 2024	02:39:34	20.82	8.78	--	--
59020	Jan 09 2024	02:39:44	20.82	8.78	--	--
59030	Jan 09 2024	02:39:55	20.83	8.76	--	--
59040	Jan 09 2024	02:40:05	20.83	8.76	--	--
59050	Jan 09 2024	02:40:15	20.82	8.74	--	--
59060	Jan 09 2024	02:40:25	20.82	8.80	--	--
59070	Jan 09 2024	02:40:35	20.83	8.76	--	--
59080	Jan 09 2024	02:40:45	20.83	8.72	--	--
59090	Jan 09 2024	02:40:55	20.83	8.76	--	--
59100	Jan 09 2024	02:41:05	20.83	8.74	--	--
59110	Jan 09 2024	02:41:15	20.83	8.72	--	--
59120	Jan 09 2024	02:41:25	20.83	8.74	--	--
59130	Jan 09 2024	02:41:35	20.83	8.74	--	--
59140	Jan 09 2024	02:41:45	20.82	8.71	--	--
59150	Jan 09 2024	02:41:55	20.82	8.72	--	--
59160	Jan 09 2024	02:42:05	20.83	8.76	--	--
59170	Jan 09 2024	02:42:15	20.82	8.72	--	--
59180	Jan 09 2024	02:42:26	20.82	8.72	--	--
59190	Jan 09 2024	02:42:36	20.82	8.72	--	--
59200	Jan 09 2024	02:42:46	20.83	8.78	--	--
59210	Jan 09 2024	02:42:56	20.82	8.74	--	--
59220	Jan 09 2024	02:43:06	20.82	8.78	--	--
59230	Jan 09 2024	02:43:16	20.82	8.74	--	--
59240	Jan 09 2024	02:43:26	20.82	8.76	--	--
59250	Jan 09 2024	02:43:36	20.82	8.78	--	--
59260	Jan 09 2024	02:43:46	20.82	8.72	--	--
59270	Jan 09 2024	02:43:56	20.83	8.72	--	--
59280	Jan 09 2024	02:44:06	20.82	8.71	--	--
59290	Jan 09 2024	02:44:16	20.83	8.74	--	--
59300	Jan 09 2024	02:44:26	20.82	8.74	--	--
59310	Jan 09 2024	02:44:36	20.82	8.74	--	--
59320	Jan 09 2024	02:44:46	20.82	8.76	--	--
59330	Jan 09 2024	02:44:56	20.83	8.74	--	--
59340	Jan 09 2024	02:45:06	20.82	8.80	--	--
59350	Jan 09 2024	02:45:16	20.83	8.78	--	--
59360	Jan 09 2024	02:45:26	20.83	8.74	--	--
59370	Jan 09 2024	02:45:36	20.82	8.72	--	--
59380	Jan 09 2024	02:45:47	20.82	8.72	--	--
59390	Jan 09 2024	02:45:57	20.83	8.74	--	--
59400	Jan 09 2024	02:46:07	20.83	8.71	--	--
59410	Jan 09 2024	02:46:17	20.83	8.71	--	--
59420	Jan 09 2024	02:46:27	20.82	8.71	--	--
59430	Jan 09 2024	02:46:37	20.83	8.71	--	--
59440	Jan 09 2024	02:46:47	20.82	8.71	--	--
59450	Jan 09 2024	02:46:57	20.83	8.71	--	--
59460	Jan 09 2024	02:47:07	20.83	8.71	--	--
59470	Jan 09 2024	02:47:17	20.82	8.71	--	--
59480	Jan 09 2024	02:47:27	20.83	8.72	--	--
59490	Jan 09 2024	02:47:37	20.82	8.71	--	--
59500	Jan 09 2024	02:47:47	20.83	8.71	--	--
59510	Jan 09 2024	02:47:57	20.83	8.74	--	--
59520	Jan 09 2024	02:48:07	20.83	8.71	--	--
59530	Jan 09 2024	02:48:17	20.83	8.71	--	--
59540	Jan 09 2024	02:48:27	20.83	8.71	--	--
59550	Jan 09 2024	02:48:37	20.83	8.74	--	--
59560	Jan 09 2024	02:48:48	20.83	8.71	--	--
59570	Jan 09 2024	02:48:58	20.83	8.71	--	--
59580	Jan 09 2024	02:49:08	20.83	8.71	--	--
59590	Jan 09 2024	02:49:18	20.83	8.71	--	--
59600	Jan 09 2024	02:49:28	20.83	8.71	--	--
59610	Jan 09 2024	02:49:38	20.83	8.71	--	--
59620	Jan 09 2024	02:49:48	20.83	8.71	--	--
59630	Jan 09 2024	02:49:58	20.82	8.71	--	--
59640	Jan 09 2024	02:50:08	20.83	8.71	--	--
59650	Jan 09 2024	02:50:18	20.82	8.71	--	--
59660	Jan 09 2024	02:50:28	20.83	8.71	--	--
59670	Jan 09 2024	02:50:38	20.83	8.71	--	--
59680	Jan 09 2024	02:50:48	20.83	8.71	--	--
59690	Jan 09 2024	02:50:58	20.82	8.71	--	--
59700	Jan 09 2024	02:51:08	20.82	8.72	--	--
59710	Jan 09 2024	02:51:18	20.82	8.71	--	--
59720	Jan 09 2024	02:51:28	20.82	8.71	--	--
59730	Jan 09 2024	02:51:39	20.82	8.71	--	--
59740	Jan 09 2024	02:51:49	20.83	8.71	--	--
59750	Jan 09 2024	02:51:59	20.83	8.71	--	--
59760	Jan 09 2024	02:52:09	20.83	8.71	--	--
59770	Jan 09 2024	02:52:19	20.83	8.71	--	--
59780	Jan 09 2024	02:52:29	20.82	8.71	--	--
59790	Jan 09 2024	02:52:39	20.82	8.71	--	--
59800	Jan 09 2024	02:52:49	20.83	8.71	--	--
59810	Jan 09 2024	02:52:59	20.82	8.71	--	--
59820	Jan 09 2024	02:53:09	20.82	8.71	--	--
59830	Jan 09 2024	02:53:19	20.82	8.71	--	--
59840	Jan 09 2024	02:53:29	20.83	8.71	--	--
59850	Jan 09 2024	02:53:39	20.83	8.71	--	--
59860	Jan 09 2024	02:53:49	20.82	8.71	--	--
59870	Jan 09 2024	02:53:59	20.83	8.71	--	--
59880	Jan 09 2024	02:54:09	20.82	8.71	--	--
59890	Jan 09 2024	02:54:19	20.82	8.71	--	--
59900	Jan 09 2024	02:54:29	20.82	8.71	--	--
59910	Jan 09 2024	02:54:39	20.82	8.71	--	--
59920	Jan 09 2024	02:54:50	20.83	8.71	--	--
59930	Jan 09 2024	02:55:00	20.82	8.71	--	--
59940	Jan 09 2024	02:55:10	20.82	8.71	--	--
59950	Jan 09 2024	02:55:20	20.83	8.71	--	--
59960	Jan 09 2024	02:55:30	20.83	8.71	--	--
59970	Jan 09 2024	02:55:40	20.82	8.71	--	--
59980	Jan 09 2024	02:55:50	20.82	8.71	--	--
59990	Jan 09 2024	02:56:00	20.82	8.71	--	--
60000	Jan 09 2024	02:56:10	20.82	8.71	--	--
60010	Jan 09 2024	02:56:20	20.82	8.71	--	--
60020	Jan 09 2024	02:56:30	20.82	8.71	--	--
60030	Jan 09 2024	02:56:40	20.82	8.71	--	--
60040	Jan 09 2024	02:56:50	20.83	8.71	--	--
60050	Jan 09 2024	02:57:00	20.82	8.71	--	--
60060	Jan 09 2024	02:57:10	20.82	8.71	--	--
60070	Jan 09 2024	02:57:20	20.83	8.71	--	--
60080	Jan 09 2024	02:57:30	20.82	8.71	--	--
60090	Jan 09 2024	02:57:40	20.82	8.71	--	--
60100	Jan 09 2024	02:57:50	20.82	8.71	--	--
60110	Jan 09 2024	02:58:01	20.82	8.71	--	--
60120	Jan 09 2024	02:58:11	20.82	8.71	--	--
60130	Jan 09 2024	02:58:21	20.83	8.71	--	--
60140	Jan 09 2024	02:58:31	20.83	8.71	--	--
60150	Jan 09 2024	02:58:41	20.82	8.71	--	--
60160	Jan 09 2024	02:58:51	20.82	8.71	--	--
60170	Jan 09 2024	02:59:01	20.82	8.71	--	--
60180	Jan 09 2024	02:59:11	20.82	8.71	--	--
60190	Jan 09 2024	02:59:21	20.83	8.71	--	--
60200	Jan 09 2024	02:59:31	20.82	8.71	--	--
60210	Jan 09 2024	02:59:41	20.82	8.71	--	--
60220	Jan 09 2024	02:59:51	20.82	8.71	--	--
60230	Jan 09 2024	03:00:01	20.82	8.71	--	--
60240	Jan 09 2024	03:00:11	20.82	8.71	--	--
60250	Jan 09 2024	03:00:21	20.82	8.71	--	--
60260	Jan 09 2024	03:00:31	20.82	8.71	--	--
60270	Jan 09 2024	03:00:41	20.82	8.71	--	--
60280	Jan 09 2024	03:00:51	20.82	8.71	--	--
60290	Jan 09 2024	03:01:01	20.82	8.71	--	--
60300	Jan 09 2024	03:01:11	20.82	8.71	--	--
60310	Jan 09 2024	03:01:21	20.82	8.71	--	--
60320	Jan 09 2024	03:01:32	20.82	8.71	--	--
60330	Jan 09 2024	03:01:42	20.82	8.71	--	--
60340	Jan 09 2024	03:01:52	20.82	8.71	--	--
60350	Jan 09 2024	03:02:02	20.82	8.71	--	--
60360	Jan 09 2024	03:02:12	20.82	8.71	--	--
60370	Jan 09 2024	03:02:22	20.82	8.71	--	--
60380	Jan 09 2024	03:02:32	20.82	8.71	--	--
60390	Jan 09 2024	03:02:42	20.82	8.71	--	--
60400	Jan 09 2024	03:02:52	20.82	8.71	--	--
60410	Jan 09 2024	03:03:02	20.82	8.71	--	--
60420	Jan 09 2024	03:03:12	20.82	8.71	--	--
60430	Jan 09 2024	03:03:22	20.82	8.71	--	--
60440	Jan 09 2024	03:03:32	20.82	8.71	--	--
60450	Jan 09 2024	03:03:42	20.82	8.71	--	--
60460	Jan 09 2024	03:03:52	20.82	8.71	--	--
60470	Jan 09 2024	03:04:02	20.82	8.71	--	--
60480	Jan 09 2024	03:04:12	20.82	8.71	--	--
60490	Jan 09 2024	03:04:22	20.82	8.71	--	--
60500	Jan 09 2024	03:04:32	20.82	8.71	--	--
60510	Jan 09 2024	03:04:42	20.82	8.71	--	--
60520	Jan 09 2024	03:04:53	20.82	8.71	--	--
60530	Jan 09 2024	03:05:03	20.82	8.71	--	--
60540	Jan 09 2024	03:05:13	20.82	8.71	--	--
60550	Jan 09 2024	03:05:23	20.82	8.71	--	--
60560	Jan 09 2024	03:05:33	20.82	8.71	--	--
60570	Jan 09 2024	03:05:43	20.82	8.71	--	--
60580	Jan 09 2024	03:05:53	20.82	8.71	--	--
60590	Jan 09 2024	03:06:03	20.82	8.71	--	--
60600	Jan 09 2024	03:06:13	20.82	8.71	--	--
60610	Jan 09 2024	03:06:23	20.82	8.71	--	--
60620	Jan 09 2024	03:06:33	20.82	8.71	--	--
60630	Jan 09 2024	03:06:43	20.82	8.71	--	--
60640	Jan 09 2024	03:06:53	20.82	8.71	--	--
60650	Jan 09 2024	03:07:03	20.82	8.71	--	--
60660	Jan 09 2024	03:07:13	20.81	8.71	--	--
60670	Jan 09 2024	03:07:23	20.82	8.71	--	--
60680	Jan 09 2024	03:07:33	20.82	8.71	--	--
60690	Jan 09 2024	03:07:43	20.82	8.71	--	--
60700	Jan 09 2024	03:07:53	20.82	8.71	--	--
60710	Jan 09 2024	03:08:03	20.82	8.71	--	--
60720	Jan 09 2024	03:08:13	20.82	8.71	--	--
60730	Jan 09 2024	03:08:23	20.82	8.71	--	--
60740	Jan 09 2024	03:08:34	20.82	8.71	--	--
60750	Jan 09 2024	03:08:44	20.82	8.71	--	--
60760	Jan 09 2024	03:08:54	20.82	8.71	--	--
60770	Jan 09 2024	03:09:04	20.82	8.71	--	--
60780	Jan 09 2024	03:09:14	20.82	8.71	--	--
60790	Jan 09 2024	03:09:24	20.82	8.71	--	--
60800	Jan 09 2024	03:09:34	20.82	8.71	--	--
60810	Jan 09 2024	03:09:44	20.82	8.71	--	--
60820	Jan 09 2024	03:09:54	20.82	8.71	--	--
60830	Jan 09 2024	03:10:04	20.82	8.71	--	--
60840	Jan 09 2024	03:10:14	20.83	8.71	--	--
60850	Jan 09 2024	03:10:24	20.82	8.71	--	--
60860	Jan 09 2024	03:10:34	20.82	8.71	--	--
60870	Jan 09 2024	03:10:44	20.82	8.71	--	--
60880	Jan 09 2024	03:10:54	20.83	8.71	--	--
60890	Jan 09 2024	03:11:04	20.82	8.71	--	--
60900	Jan 09 2024	03:11:14	20.83	8.71	--	--
60910	Jan 09 2024	03:11:24	20.82	8.71	--	--
60920	Jan 09 2024	03:11:34	20.82	8.71	--	--
60930	Jan 09 2024	03:11:44	20.82	8.71	--	--
60940	Jan 09 2024	03:11:54	20.83	8.71	--	--
60950	Jan 09 2024	03:12:05	20.82	8.71	--	--
60960	Jan 09 2024	03:12:15	20.82	8.71	--	--
60970	Jan 09 2024	03:12:25	20.82	8.71	--	--
60980	Jan 09 2024	03:12:35	20.82	8.71	--	--
60990	Jan 09 2024	03:12:45	20.82	8.71	--	--
61000	Jan 09 2024	03:12:55	20.83	8.71	--	--
61010	Jan 09 2024	03:13:05	20.83	8.71	--	--
61020	Jan 09 2024	03:13:15	20.82	8.71	--	--
61030	Jan 09 2024	03:13:25	20.82	8.71	--	--
61040	Jan 09 2024	03:13:35	20.82	8.71	--	--
61050	Jan 09 2024	03:13:45	20.82	8.71	--	--
61060	Jan 09 2024	03:13:55	20.82	8.71	--	--
61070	Jan 09 2024	03:14:05	20.82	8.71	--	--
61080	Jan 09 2024	03:14:15	20.82	8.71	--	--
61090	Jan 09 2024	03:14:25	20.82	8.71	--	--
61100	Jan 09 2024	03:14:35	20.82	8.71	--	--
61110	Jan 09 2024	03:14:45	20.82	8.71	--	--
61120	Jan 09 2024	03:14:55	20.82	8.71	--	--
61130	Jan 09 2024	03:15:06	20.82	8.71	--	--
61140	Jan 09 2024	03:15:16	20.82	8.71	--	--
61150	Jan 09 2024	03:15:26	20.82	8.71	--	--
61160	Jan 09 2024	03:15:36	20.81	8.71	--	--
61170	Jan 09 2024	03:15:46	20.82	8.71	--	--
61180	Jan 09 2024	03:15:56	20.82	8.71	--	--
61190	Jan 09 2024	03:16:06	20.82	8.71	--	--
61200	Jan 09 2024	03:16:16	20.82	8.71	--	--
61210	Jan 09 2024	03:16:26	20.82	8.71	--	--
61220	Jan 09 2024	03:16:36	20.82	8.71	--	--
61230	Jan 09 2024	03:16:46	20.82	8.71	--	--
61240	Jan 09 2024	03:16:56	20.82	8.71	--	--
61250	Jan 09 2024	03:17:06	20.83	8.71	--	--
61260	Jan 09 2024	03:17:16	20.82	8.71	--	--
61270	Jan 09 2024	03:17:26	20.82	8.71	--	--
61280	Jan 09 2024	03:17:36	20.82	8.71	--	--
61290	Jan 09 2024	03:17:46	20.82	8.71	--	--
61300	Jan 09 2024	03:17:56	20.83	8.71	--	--
61310	Jan 09 2024	03:18:06	20.83	8.71	--	--
61320	Jan 09 2024	03:18:16	20.82	8.71	--	--
61330	Jan 09 2024	03:18:26	20.82	8.71	--	--
61340	Jan 09 2024	03:18:36	20.82	8.71	--	--
61350	Jan 09 2024	03:18:46	20.82	8.71	--	--
61360	Jan 09 2024	03:18:57	20.82	8.71	--	--
61370	Jan 09 2024	03:19:07	20.83	8.71	--	--
61380	Jan 09 2024	03:19:17	20.81	8.71	--	--
61390	Jan 09 2024	03:19:27	20.82	8.71	--	--
61400	Jan 09 2024	03:19:37	20.82	8.71	--	--
61410	Jan 09 2024	03:19:47	20.81	8.71	--	--
61420	Jan 09 2024	03:19:57	20.82	8.71	--	--
61430	Jan 09 2024	03:20:07	20.82	8.71	--	--
61440	Jan 09 2024	03:20:17	20.82	8.71	--	--
61450	Jan 09 2024	03:20:27	20.82	8.71	--	--
61460	Jan 09 2024	03:20:37	20.82	8.71	--	--
61470	Jan 09 2024	03:20:47	20.82	8.71	--	--
61480	Jan 09 2024	03:20:57	20.82	8.71	--	--
61490	Jan 09 2024	03:21:07	20.82	8.71	--	--
61500	Jan 09 2024	03:21:17	20.81	8.71	--	--
61510	Jan 09 2024	03:21:27	20.82	8.71	--	--
61520	Jan 09 2024	03:21:37	20.81	8.71	--	--
61530	Jan 09 2024	03:21:47	20.82	8.71	--	--
61540	Jan 09 2024	03:21:57	20.82	8.71	--	--
61550	Jan 09 2024	03:22:07	20.82	8.71	--	--
61560	Jan 09 2024	03:22:18	20.82	8.71	--	--
61570	Jan 09 2024	03:22:28	20.82	8.71	--	--
61580	Jan 09 2024	03:22:38	20.82	8.71	--	--
61590	Jan 09 2024	03:22:48	20.82	8.71	--	--
61600	Jan 09 2024	03:22:58	20.82	8.71	--	--
61610	Jan 09 2024	03:23:08	20.82	8.71	--	--
61620	Jan 09 2024	03:23:18	20.82	8.71	--	--
61630	Jan 09 2024	03:23:28	20.82	8.71	--	--
61640	Jan 09 2024	03:23:38	20.82	8.71	--	--
61650	Jan 09 2024	03:23:48	20.82	8.68	--	--
61660	Jan 09 2024	03:23:58	20.82	8.71	--	--
61670	Jan 09 2024	03:24:08	20.82	8.71	--	--
61680	Jan 09 2024	03:24:18	20.82	8.71	--	--
61690	Jan 09 2024	03:24:28	20.82	8.71	--	--
61700	Jan 09 2024	03:24:38	20.82	8.71	--	--
61710	Jan 09 2024	03:24:48	20.82	8.71	--	--
61720	Jan 09 2024	03:24:58	20.82	8.71	--	--
61730	Jan 09 2024	03:25:08	20.82	8.71	--	--
61740	Jan 09 2024	03:25:18	20.82	8.71	--	--
61750	Jan 09 2024	03:25:28	20.82	8.71	--	--
61760	Jan 09 2024	03:25:38	20.82	8.71	--	--
61770	Jan 09 2024	03:25:48	20.81	8.71	--	--
61780	Jan 09 2024	03:25:58	20.82	8.71	--	--
61790	Jan 09 2024	03:26:09	20.82	8.71	--	--
61800	Jan 09 2024	03:26:19	20.82	8.71	--	--
61810	Jan 09 2024	03:26:29	20.82	8.71	--	--
61820	Jan 09 2024	03:26:39	20.82	8.71	--	--
61830	Jan 09 2024	03:26:49	20.82	8.71	--	--
61840	Jan 09 2024	03:26:59	20.82	8.71	--	--
61850	Jan 09 2024	03:27:09	20.82	8.71	--	--
61860	Jan 09 2024	03:27:19	20.82	8.71	--	--
61870	Jan 09 2024	03:27:29	20.82	8.71	--	--
61880	Jan 09 2024	03:27:39	20.82	8.71	--	--
61890	Jan 09 2024	03:27:49	20.82	8.71	--	--
61900	Jan 09 2024	03:27:59	20.82	8.71	--	--
61910	Jan 09 2024	03:28:09	20.82	8.71	--	--
61920	Jan 09 2024	03:28:19	20.81	8.71	--	--
61930	Jan 09 2024	03:28:29	20.82	8.71	--	--
61940	Jan 09 2024	03:28:39	20.82	8.71	--	--
61950	Jan 09 2024	03:28:49	20.82	8.71	--	--
61960	Jan 09 2024	03:28:59	20.82	8.71	--	--
61970	Jan 09 2024	03:29:10	20.82	8.71	--	--
61980	Jan 09 2024	03:29:20	20.82	8.71	--	--
61990	Jan 09 2024	03:29:30	20.82	8.71	--	--
62000	Jan 09 2024	03:29:40	20.82	8.71	--	--
62010	Jan 09 2024	03:29:50	20.82	8.71	--	--
62020	Jan 09 2024	03:30:00	20.82	8.71	--	--
62030	Jan 09 2024	03:30:10	20.82	8.68	--	--
62040	Jan 09 2024	03:30:20	20.83	8.71	--	--
62050	Jan 09 2024	03:30:30	20.82	8.71	--	--
62060	Jan 09 2024	03:30:40	20.82	8.71	--	--
62070	Jan 09 2024	03:30:50	20.82	8.68	--	--
62080	Jan 09 2024	03:31:00	20.82	8.64	--	--
62090	Jan 09 2024	03:31:10	20.82	8.60	--	--
62100	Jan 09 2024	03:31:20	20.82	8.62	--	--
62110	Jan 09 2024	03:31:30	20.82	8.62	--	--
62120	Jan 09 2024	03:31:40	20.81	8.68	--	--
62130	Jan 09 2024	03:31:50	20.81	8.66	--	--
62140	Jan 09 2024	03:32:01	20.82	8.66	--	--
62150	Jan 09 2024	03:32:11	20.82	8.66	--	--
62160	Jan 09 2024	03:32:21	20.82	8.68	--	--
62170	Jan 09 2024	03:32:31	20.82	8.71	--	--
62180	Jan 09 2024	03:32:41	20.82	8.66	--	--
62190	Jan 09 2024	03:32:51	20.82	8.71	--	--
62200	Jan 09 2024	03:33:01	20.82	8.66	--	--
62210	Jan 09 2024	03:33:11	20.82	8.68	--	--
62220	Jan 09 2024	03:33:21	20.81	8.64	--	--
62230	Jan 09 2024	03:33:31	20.82	8.68	--	--
62240	Jan 09 2024	03:33:41	20.82	8.71	--	--
62250	Jan 09 2024	03:33:51	20.82	8.71	--	--
62260	Jan 09 2024	03:34:01	20.81	8.71	--	--
62270	Jan 09 2024	03:34:11	20.81	8.68	--	--
62280	Jan 09 2024	03:34:21	20.81	8.64	--	--
62290	Jan 09 2024	03:34:31	20.81	8.62	--	--
62300	Jan 09 2024	03:34:41	20.82	8.64	--	--
62310	Jan 09 2024	03:34:51	20.82	8.64	--	--
62320	Jan 09 2024	03:35:02	20.80	8.60	--	--
62330	Jan 09 2024	03:35:12	20.81	8.64	--	--
62340	Jan 09 2024	03:35:22	20.82	8.62	--	--
62350	Jan 09 2024	03:35:32	20.82	8.64	--	--
62360	Jan 09 2024	03:35:42	20.81	8.60	--	--
62370	Jan 09 2024	03:35:52	20.81	8.62	--	--
62380	Jan 09 2024	03:36:02	20.81	8.60	--	--
62390	Jan 09 2024	03:36:12	20.81	8.60	--	--
62400	Jan 09 2024	03:36:22	20.81	8.60	--	--
62410	Jan 09 2024	03:36:32	20.82	8.62	--	--
62420	Jan 09 2024	03:36:42	20.80	8.60	--	--
62430	Jan 09 2024	03:36:52	20.81	8.60	--	--
62440	Jan 09 2024	03:37:02	20.80	8.62	--	--
62450	Jan 09 2024	03:37:12	20.80	8.60	--	--
62460	Jan 09 2024	03:37:22	20.81	8.60	--	--
62470	Jan 09 2024	03:37:32	20.81	8.62	--	--
62480	Jan 09 2024	03:37:42	20.81	8.60	--	--
62490	Jan 09 2024	03:37:53	20.80	8.62	--	--
